date,open,high,low,close,volume
2020-05-03 18:30:00,493.2,530.05,490.7,522.7,34658193.0
2020-05-04 18:30:00,528.1,543.5,516.35,518.3,30498987.0
2020-05-05 18:30:00,521.95,541.3,520.3,535.95,26074949.0
2020-05-06 18:30:00,535.3,535.3,514.8,518.3,15823913.0
2020-05-07 18:30:00,530.05,535.75,518.55,520.3,13847768.0
2020-05-10 18:30:00,523.25,538.4,522.3,526.3,14490831.0
2020-05-11 18:30:00,523.2,553.6,520.7,549.55,23041221.0
2020-05-12 18:30:00,557.9,559.25,539.2,545.7,21510588.0
2020-05-13 18:30:00,540.95,552.15,525.25,529.9,13428371.0
2020-05-14 18:30:00,533.5,546.65,529.45,543.9,14758138.0
2020-05-17 18:30:00,546.65,548.7,525.35,528.15,21991337.0
2020-05-18 18:30:00,548.2,592.4,546.75,587.75,73259715.0
2020-05-19 18:30:00,593.85,600.7,577.75,583.1,36415523.0
2020-05-20 18:30:00,579.6,593.35,574.6,583.6,20673654.0
2020-05-21 18:30:00,586.0,586.4,576.2,582.25,11630644.0
2020-05-25 18:30:00,561.45,565.85,547.25,548.95,77933586.0
2020-05-26 18:30:00,550.65,555.15,543.65,552.7,22950981.0
2020-05-27 18:30:00,554.25,557.55,545.75,552.4,16575920.0
2020-05-28 18:30:00,547.7,553.6,533.8,542.4,55206664.0
2020-05-31 18:30:00,548.7,551.3,540.0,548.75,40025952.0
2020-06-01 18:30:00,552.6,561.75,545.85,547.8,32573956.0
2020-06-02 18:30:00,557.55,557.85,539.15,541.5,29783963.0
2020-06-03 18:30:00,542.1,574.6,539.4,561.9,30007980.0
2020-06-04 18:30:00,573.25,579.15,557.0,573.6,48773274.0
2020-06-07 18:30:00,577.15,582.75,568.55,574.35,20814238.0
2020-06-08 18:30:00,569.3,580.75,555.25,557.35,15219770.0
2020-06-09 18:30:00,560.5,565.4,552.65,556.65,19489672.0
2020-06-10 18:30:00,559.5,563.25,536.6,541.7,27805875.0
2020-06-11 18:30:00,530.05,551.65,530.05,549.8,19225063.0
2020-06-14 18:30:00,545.75,553.35,538.9,540.55,13839970.0
2020-06-15 18:30:00,547.7,549.0,527.1,534.85,19430755.0
2020-06-16 18:30:00,536.75,555.1,531.05,553.05,20916918.0
2020-06-17 18:30:00,553.85,562.35,547.9,550.55,19692752.0
2020-06-18 18:30:00,551.55,567.55,550.65,561.95,41925099.0
2020-06-21 18:30:00,565.2,577.15,559.9,570.35,12954530.0
2020-06-22 18:30:00,570.35,573.85,563.75,568.15,9945729.0
2020-06-23 18:30:00,570.3,571.25,544.75,547.1,12620033.0
2020-06-24 18:30:00,543.7,553.3,539.85,548.7,15882012.0
2020-06-25 18:30:00,549.7,555.95,546.9,550.05,11317618.0
2020-06-28 18:30:00,548.6,558.45,541.05,556.65,13163337.0
2020-06-29 18:30:00,561.45,566.35,547.15,549.55,13182062.0
2020-06-30 18:30:00,564.4,564.4,548.0,549.85,13895739.0
2020-07-01 18:30:00,554.4,556.55,547.3,548.15,13796737.0
2020-07-02 18:30:00,551.45,572.7,550.25,570.75,21007162.0
2020-07-05 18:30:00,576.75,578.45,564.45,565.95,16115180.0
2020-07-06 18:30:00,568.35,571.85,555.6,556.7,12759702.0
2020-07-07 18:30:00,561.45,563.4,548.7,550.95,9581341.0
2020-07-08 18:30:00,553.6,559.75,549.95,558.15,8611672.0
2020-07-09 18:30:00,558.6,568.35,555.25,564.1,13533470.0
2020-07-12 18:30:00,563.9,578.15,559.5,576.0,16661019.0
2020-07-13 18:30:00,573.75,585.8,567.9,578.5,32936089.0
2020-07-14 18:30:00,578.1,578.1,549.35,553.2,20063026.0
2020-07-15 18:30:00,555.45,555.75,543.1,552.4,11528908.0
2020-07-16 18:30:00,552.7,563.3,551.4,556.3,12189600.0
2020-07-19 18:30:00,560.5,571.75,557.15,565.15,9790608.0
2020-07-20 18:30:00,569.3,573.05,555.9,557.3,12005930.0
2020-07-21 18:30:00,557.55,564.9,552.45,558.65,11034529.0
2020-07-22 18:30:00,559.5,565.15,553.6,556.75,9719014.0
2020-07-23 18:30:00,554.6,556.95,545.15,549.15,9960676.0
2020-07-26 18:30:00,547.9,553.35,534.1,549.2,10895923.0
2020-07-27 18:30:00,548.2,563.65,545.05,554.2,14210314.0
2020-07-28 18:30:00,554.85,558.65,549.9,555.75,9980025.0
2020-07-29 18:30:00,565.4,569.75,533.05,542.5,45326575.0
2020-07-30 18:30:00,540.75,549.0,536.25,544.6,13918103.0
2020-08-02 18:30:00,544.3,546.25,536.35,537.25,9392852.0
2020-08-03 18:30:00,537.9,543.15,535.8,538.9,12035223.0
2020-08-04 18:30:00,541.85,550.15,536.5,548.65,12920599.0
2020-08-05 18:30:00,551.35,551.35,542.45,545.05,10621231.0
2020-08-06 18:30:00,545.75,553.0,541.9,550.45,7346291.0
2020-08-09 18:30:00,553.9,554.6,544.6,548.55,9594664.0
2020-08-10 18:30:00,547.7,550.15,540.05,540.95,8290741.0
2020-08-11 18:30:00,539.85,550.9,535.3,537.6,12614218.0
2020-08-12 18:30:00,524.15,538.2,514.6,525.5,37465010.0
2020-08-13 18:30:00,532.85,532.85,515.3,518.85,18551077.0
2020-08-16 18:30:00,520.75,522.7,508.55,511.8,19371348.0
2020-08-17 18:30:00,512.45,519.35,510.55,516.6,13771692.0
2020-08-18 18:30:00,519.25,529.95,517.4,525.95,17396090.0
2020-08-19 18:30:00,521.2,523.75,513.05,515.85,13692445.0
2020-08-20 18:30:00,520.05,520.05,506.5,510.65,22245559.0
2020-08-23 18:30:00,508.35,522.6,498.85,517.2,29714542.0
2020-08-24 18:30:00,524.65,525.8,516.3,518.9,19882463.0
2020-08-25 18:30:00,518.65,518.65,502.55,505.0,26392923.0
2020-08-26 18:30:00,504.9,508.95,498.65,501.75,22282429.0
2020-08-27 18:30:00,502.65,519.8,502.65,513.8,22218055.0
2020-08-30 18:30:00,508.95,512.65,499.2,503.65,190364800.0
2020-08-31 18:30:00,507.95,545.2,504.7,536.2,75732990.0
2020-09-01 18:30:00,539.85,548.7,535.05,540.4,35680652.0
2020-09-02 18:30:00,540.4,542.7,525.8,528.1,25084675.0
2020-09-03 18:30:00,521.7,528.1,509.95,513.5,28610716.0
2020-09-06 18:30:00,515.3,518.25,500.9,505.95,16450602.0
2020-09-07 18:30:00,506.5,507.3,484.9,488.9,33745656.0
2020-09-08 18:30:00,484.15,497.3,482.05,494.95,32069288.0
2020-09-09 18:30:00,498.65,498.65,482.15,488.2,21400158.0
2020-09-10 18:30:00,490.1,493.2,479.55,482.6,15890553.0
2020-09-13 18:30:00,486.85,488.1,459.65,465.35,53033375.0
2020-09-14 18:30:00,466.4,478.65,461.4,476.6,31436824.0
2020-09-15 18:30:00,478.0,481.65,471.7,472.85,13380143.0
2020-09-16 18:30:00,471.15,473.45,465.25,470.15,13750618.0
2020-09-17 18:30:00,474.1,488.5,466.55,485.45,55830625.0
2020-09-20 18:30:00,486.85,486.85,452.75,459.15,23164685.0
2020-09-21 18:30:00,459.85,469.7,452.5,462.25,18950073.0
2020-09-22 18:30:00,458.4,458.4,416.1,425.8,86811224.0
2020-09-23 18:30:00,417.4,425.5,408.5,411.55,36458755.0
2020-09-24 18:30:00,417.15,436.75,414.35,431.55,34233326.0
