date,open,high,low,close,volume
2025-06-11 18:30:00,1453.5,1457.0,1434.4,1441.6,8828114.0
2025-06-12 18:30:00,1424.0,1435.5,1414.3,1427.9,9757276.0
2025-06-15 18:30:00,1426.9,1442.4,1424.4,1437.8,8458093.0
2025-06-16 18:30:00,1448.0,1448.0,1425.8,1431.2,10366599.0
2025-06-17 18:30:00,1430.0,1442.8,1425.7,1430.1,6681735.0
2025-06-18 18:30:00,1430.1,1439.9,1425.7,1433.3,10007230.0
2025-06-19 18:30:00,1431.0,1471.0,1428.1,1466.2,29010635.0
2025-06-22 18:30:00,1453.0,1463.8,1442.0,1456.8,5989078.0
2025-06-23 18:30:00,1465.0,1475.0,1443.1,1450.8,16402744.0
2025-06-24 18:30:00,1464.0,1472.4,1460.5,1467.3,7525851.0
2025-06-25 18:30:00,1469.1,1498.8,1465.1,1495.3,14657893.0
2025-06-26 18:30:00,1499.4,1522.0,1496.9,1515.4,11117052.0
2025-06-29 18:30:00,1513.8,1524.8,1496.0,1500.6,8409527.0
2025-06-30 18:30:00,1500.6,1531.4,1500.1,1528.4,10368523.0
2025-07-01 18:30:00,1528.4,1530.0,1508.7,1518.8,6361002.0
2025-07-02 18:30:00,1520.8,1531.9,1513.0,1517.8,11283291.0
2025-07-03 18:30:00,1524.0,1530.0,1517.2,1527.3,6603501.0
2025-07-06 18:30:00,1526.6,1544.8,1525.0,1541.5,7251074.0
2025-07-07 18:30:00,1536.0,1544.9,1530.2,1537.6,7171261.0
2025-07-08 18:30:00,1536.7,1551.0,1510.1,1519.0,8870660.0
2025-07-09 18:30:00,1519.7,1524.7,1507.5,1517.2,10047129.0
2025-07-10 18:30:00,1512.0,1515.0,1490.3,1495.2,7234991.0
2025-07-13 18:30:00,1492.2,1500.0,1479.1,1483.7,10311846.0
2025-07-14 18:30:00,1486.2,1496.5,1482.4,1485.4,8132454.0
2025-07-15 18:30:00,1473.0,1491.0,1471.5,1485.6,10409983.0
2025-07-16 18:30:00,1487.4,1489.6,1473.9,1476.4,11854613.0
2025-07-17 18:30:00,1484.8,1484.8,1469.1,1476.0,10296318.0
2025-07-20 18:30:00,1465.0,1476.0,1423.1,1428.6,22442744.0
2025-07-21 18:30:00,1427.4,1431.9,1410.7,1412.8,20396320.0
2025-07-22 18:30:00,1426.0,1426.0,1414.4,1424.6,8354596.0
2025-07-23 18:30:00,1419.2,1423.0,1396.0,1402.9,14740507.0
2025-07-24 18:30:00,1398.9,1401.0,1384.1,1391.7,11854722.0
2025-07-27 18:30:00,1392.3,1407.8,1385.0,1387.6,7748361.0
2025-07-28 18:30:00,1383.0,1420.2,1383.0,1417.1,10750072.0
2025-07-29 18:30:00,1418.1,1423.3,1401.3,1410.1,7209849.0
2025-07-30 18:30:00,1388.1,1402.6,1382.2,1390.2,17065827.0
2025-07-31 18:30:00,1386.9,1405.9,1384.3,1393.7,10321171.0
2025-08-03 18:30:00,1395.1,1416.1,1391.7,1411.5,6312820.0
2025-08-04 18:30:00,1411.0,1411.0,1388.1,1391.7,9315972.0
2025-08-05 18:30:00,1391.9,1395.9,1383.3,1392.8,5834312.0
2025-08-06 18:30:00,1387.7,1393.7,1366.0,1389.4,9976705.0
2025-08-07 18:30:00,1385.0,1397.2,1365.0,1367.8,8793606.0
2025-08-10 18:30:00,1370.0,1388.0,1361.2,1386.2,9997486.0
2025-08-11 18:30:00,1381.9,1401.9,1375.2,1380.4,12244664.0
2025-08-12 18:30:00,1388.0,1391.8,1377.5,1382.6,7457021.0
2025-08-13 18:30:00,1377.3,1380.7,1370.1,1373.8,7126128.0
2025-08-17 18:30:00,1390.0,1394.9,1377.0,1381.7,11785109.0
2025-08-18 18:30:00,1390.0,1421.0,1389.1,1420.1,14384719.0
2025-08-19 18:30:00,1413.0,1424.9,1410.0,1413.0,8725641.0
2025-08-20 18:30:00,1425.0,1431.9,1420.3,1424.8,11021323.0
2025-08-21 18:30:00,1420.0,1423.4,1407.9,1409.2,5818868.0
2025-08-24 18:30:00,1414.7,1419.5,1405.7,1412.6,5979407.0
2025-08-25 18:30:00,1408.0,1410.0,1381.6,1384.9,12145259.0
2025-08-27 18:30:00,1389.9,1392.2,1366.5,1385.9,13161813.0
2025-08-28 18:30:00,1381.1,1403.5,1350.0,1357.2,18758842.0
2025-08-31 18:30:00,1356.0,1363.2,1340.6,1353.9,11232238.0
2025-09-01 18:30:00,1354.8,1384.5,1354.5,1366.5,11517006.0
2025-09-02 18:30:00,1369.7,1376.5,1360.5,1372.6,7847563.0
2025-09-03 18:30:00,1371.8,1374.0,1357.1,1359.3,13223177.0
2025-09-04 18:30:00,1363.0,1381.0,1359.3,1375.0,5777575.0
2025-09-07 18:30:00,1380.0,1386.0,1372.4,1378.5,6986720.0
2025-09-08 18:30:00,1376.6,1381.2,1368.7,1376.2,9754452.0
2025-09-09 18:30:00,1383.9,1388.5,1374.1,1377.0,7790815.0
2025-09-10 18:30:00,1376.0,1385.5,1375.0,1383.3,9766072.0
2025-09-11 18:30:00,1383.3,1396.3,1380.5,1395.0,7403368.0
2025-09-14 18:30:00,1393.0,1400.8,1388.6,1399.3,5396697.0
2025-09-15 18:30:00,1404.7,1408.0,1398.2,1405.3,8686961.0
2025-09-16 18:30:00,1407.0,1416.2,1406.9,1413.8,7519417.0
2025-09-17 18:30:00,1420.4,1422.0,1410.7,1415.0,9332642.0
2025-09-18 18:30:00,1414.9,1417.0,1403.6,1407.4,13461373.0
2025-09-21 18:30:00,1403.9,1410.7,1388.0,1390.6,7757970.0
2025-09-22 18:30:00,1391.0,1395.0,1376.8,1389.8,14014702.0
2025-09-23 18:30:00,1385.3,1396.0,1380.4,1383.0,5922759.0
2025-09-24 18:30:00,1381.3,1384.5,1369.0,1372.4,11411143.0
2025-09-25 18:30:00,1372.0,1382.7,1366.0,1377.6,9879109.0
2025-09-28 18:30:00,1381.6,1389.0,1368.0,1372.8,14231999.0
2025-09-29 18:30:00,1377.1,1377.1,1362.8,1364.0,14604684.0
2025-09-30 18:30:00,1367.0,1378.6,1362.7,1368.7,12045916.0
2025-10-02 18:30:00,1363.2,1371.6,1356.9,1363.4,12842347.0
2025-10-05 18:30:00,1360.0,1377.4,1359.0,1375.0,12396580.0
2025-10-06 18:30:00,1376.0,1395.9,1375.9,1384.8,11244040.0
2025-10-07 18:30:00,1384.8,1389.0,1364.5,1367.4,8525081.0
2025-10-08 18:30:00,1374.0,1380.0,1369.1,1377.8,8826633.0
2025-10-09 18:30:00,1377.8,1388.0,1375.1,1381.7,6373084.0
2025-10-12 18:30:00,1376.9,1377.7,1367.8,1375.0,7600682.0
2025-10-13 18:30:00,1380.0,1388.0,1370.1,1375.9,9768174.0
2025-10-14 18:30:00,1383.0,1384.0,1372.7,1374.3,10882743.0
2025-10-15 18:30:00,1375.1,1400.5,1375.0,1398.3,12315932.0
2025-10-16 18:30:00,1401.0,1423.3,1399.1,1416.8,19335561.0
2025-10-19 18:30:00,1440.0,1466.7,1433.3,1463.0,14261646.0
