,date,open,high,low,close,volume
0,2025-07-14 09:15:00+05:30,1488.9,1488.9,1478.0,1483.5,25564
1,2025-07-14 09:16:00+05:30,1483.4,1484.6,1480.6,1482.3,13128
2,2025-07-14 09:17:00+05:30,1482.3,1483.0,1479.0,1479.0,4574
3,2025-07-14 09:18:00+05:30,1478.9,1479.8,1478.3,1479.4,4867
4,2025-07-14 09:19:00+05:30,1478.7,1479.3,1477.3,1477.3,2941
5,2025-07-14 09:20:00+05:30,1478.5,1480.0,1478.2,1478.9,2358
6,2025-07-14 09:21:00+05:30,1478.9,1481.0,1478.6,1481.0,2169
7,2025-07-14 09:22:00+05:30,1481.2,1482.0,1480.4,1481.1,3876
8,2025-07-14 09:23:00+05:30,1480.7,1480.8,1477.9,1478.1,2824
9,2025-07-14 09:24:00+05:30,1479.1,1479.8,1478.7,1479.7,771
10,2025-07-14 09:25:00+05:30,1479.4,1479.4,1477.1,1477.1,2149
11,2025-07-14 09:26:00+05:30,1477.4,1477.4,1476.3,1476.8,4602
12,2025-07-14 09:27:00+05:30,1477.8,1478.8,1477.8,1478.6,789
13,2025-07-14 09:28:00+05:30,1478.6,1478.7,1476.0,1478.7,2924
14,2025-07-14 09:29:00+05:30,1479.0,1480.1,1478.7,1478.9,1776
15,2025-07-14 09:30:00+05:30,1478.8,1479.9,1478.8,1479.9,753
16,2025-07-14 09:31:00+05:30,1479.7,1480.4,1479.7,1479.8,1701
17,2025-07-14 09:32:00+05:30,1479.8,1482.3,1479.5,1481.7,4979
18,2025-07-14 09:33:00+05:30,1481.7,1481.8,1479.4,1479.9,2504
19,2025-07-14 09:34:00+05:30,1479.8,1479.8,1478.0,1478.0,753
20,2025-07-14 09:35:00+05:30,1478.6,1478.7,1478.0,1478.6,1525
21,2025-07-14 09:36:00+05:30,1478.6,1478.6,1478.1,1478.1,593
22,2025-07-14 09:37:00+05:30,1478.1,1478.7,1478.1,1478.7,286
23,2025-07-14 09:38:00+05:30,1478.8,1483.3,1478.8,1480.2,15131
24,2025-07-14 09:39:00+05:30,1480.7,1480.8,1478.6,1480.6,6947
25,2025-07-14 09:40:00+05:30,1480.6,1482.0,1480.1,1482.0,780
26,2025-07-14 09:41:00+05:30,1481.8,1482.9,1481.8,1482.3,1101
27,2025-07-14 09:42:00+05:30,1482.3,1482.8,1482.0,1482.8,1836
28,2025-07-14 09:43:00+05:30,1482.2,1482.7,1481.8,1482.0,1271
29,2025-07-14 09:44:00+05:30,1482.0,1482.5,1482.0,1482.5,975
30,2025-07-14 09:45:00+05:30,1482.3,1483.0,1482.0,1483.0,3576
31,2025-07-14 09:46:00+05:30,1483.0,1483.3,1482.6,1483.0,2647
32,2025-07-14 09:47:00+05:30,1483.0,1483.9,1483.0,1483.7,574
33,2025-07-14 09:48:00+05:30,1483.7,1483.9,1482.8,1482.8,4094
34,2025-07-14 09:49:00+05:30,1482.8,1483.6,1482.8,1483.3,1742
35,2025-07-14 09:50:00+05:30,1483.3,1485.8,1483.3,1485.4,4450
36,2025-07-14 09:51:00+05:30,1486.0,1488.5,1486.0,1487.1,7282
37,2025-07-14 09:52:00+05:30,1487.1,1487.1,1485.1,1485.4,5279
38,2025-07-14 09:53:00+05:30,1485.4,1486.3,1485.3,1485.5,573
39,2025-07-14 09:54:00+05:30,1485.5,1485.8,1485.3,1485.3,855
40,2025-07-14 09:55:00+05:30,1485.3,1485.9,1485.3,1485.9,812
41,2025-07-14 09:56:00+05:30,1485.9,1485.9,1484.3,1484.8,1662
42,2025-07-14 09:57:00+05:30,1484.9,1484.9,1483.0,1483.0,1456
43,2025-07-14 09:58:00+05:30,1483.0,1483.5,1483.0,1483.3,469
44,2025-07-14 09:59:00+05:30,1482.8,1483.3,1482.5,1482.5,1240
45,2025-07-14 10:00:00+05:30,1482.5,1483.3,1482.5,1482.9,2536
46,2025-07-14 10:01:00+05:30,1482.9,1483.6,1482.8,1483.6,1277
47,2025-07-14 10:02:00+05:30,1483.6,1483.7,1482.6,1482.9,693
48,2025-07-14 10:03:00+05:30,1482.5,1484.0,1482.5,1484.0,1406
49,2025-07-14 10:04:00+05:30,1484.0,1484.1,1483.2,1483.4,603
50,2025-07-14 10:05:00+05:30,1483.4,1483.4,1483.1,1483.3,936
51,2025-07-14 10:06:00+05:30,1483.3,1484.1,1483.1,1484.1,570
52,2025-07-14 10:07:00+05:30,1484.1,1484.7,1484.0,1484.0,868
53,2025-07-14 10:08:00+05:30,1483.9,1484.7,1483.9,1484.7,190
54,2025-07-14 10:09:00+05:30,1484.0,1485.3,1484.0,1484.3,2871
55,2025-07-14 10:10:00+05:30,1484.3,1485.0,1483.2,1483.7,665
56,2025-07-14 10:11:00+05:30,1483.2,1483.6,1483.1,1483.6,75
57,2025-07-14 10:12:00+05:30,1483.6,1484.0,1482.9,1483.3,1532
58,2025-07-14 10:13:00+05:30,1482.7,1483.8,1482.5,1483.8,1425
59,2025-07-14 10:14:00+05:30,1484.2,1484.2,1483.3,1484.2,1532
60,2025-07-14 10:15:00+05:30,1484.2,1484.2,1483.5,1484.0,548
61,2025-07-14 10:16:00+05:30,1484.2,1484.3,1483.8,1484.2,302
62,2025-07-14 10:17:00+05:30,1483.9,1484.5,1483.8,1484.3,586
