,date,open,high,low,close,volume
0,2025-07-02 09:15:00+05:30,688.0,694.75,688.0,694.75,3600
1,2025-07-02 09:20:00+05:30,694.75,694.75,686.0,686.0,3200
2,2025-07-02 09:25:00+05:30,686.0,686.0,686.0,686.0,0
3,2025-07-02 09:30:00+05:30,686.0,686.0,684.0,684.0,400
4,2025-07-02 09:35:00+05:30,684.0,684.0,676.0,678.05,1600
5,2025-07-02 09:40:00+05:30,678.05,678.05,674.05,674.05,1200
6,2025-07-02 09:45:00+05:30,674.05,684.0,674.05,678.0,800
7,2025-07-02 09:50:00+05:30,678.0,683.0,678.0,683.0,1200
8,2025-07-02 09:55:00+05:30,683.0,683.9,683.0,683.9,400
9,2025-07-02 10:00:00+05:30,683.9,683.95,683.6,683.7,2000
10,2025-07-02 10:05:00+05:30,683.7,683.7,683.7,683.7,0
11,2025-07-02 10:10:00+05:30,683.7,683.7,683.7,683.7,0
12,2025-07-02 10:15:00+05:30,683.7,683.7,671.25,671.25,3200
13,2025-07-02 10:20:00+05:30,671.25,674.1,671.25,674.1,400
14,2025-07-02 10:25:00+05:30,674.1,677.75,674.1,675.0,2000
15,2025-07-02 10:30:00+05:30,675.0,675.0,675.0,675.0,0
16,2025-07-02 10:35:00+05:30,675.0,675.0,675.0,675.0,0
17,2025-07-02 10:40:00+05:30,668.2,668.2,668.2,668.2,1200
18,2025-07-02 10:45:00+05:30,673.95,673.95,667.2,667.2,2800
19,2025-07-02 10:50:00+05:30,666.5,670.95,666.35,670.95,1200
20,2025-07-02 10:55:00+05:30,670.95,670.95,670.5,670.85,1200
21,2025-07-02 11:00:00+05:30,670.85,670.85,670.85,670.85,0
22,2025-07-02 11:05:00+05:30,670.85,670.85,670.85,670.85,0
23,2025-07-02 11:10:00+05:30,670.85,670.85,670.85,670.85,400
24,2025-07-02 11:15:00+05:30,670.85,670.85,670.85,670.85,0
25,2025-07-02 11:20:00+05:30,670.85,671.0,670.85,671.0,400
26,2025-07-02 11:25:00+05:30,671.0,671.0,671.0,671.0,1200
27,2025-07-02 11:30:00+05:30,671.0,671.0,671.0,671.0,800
