date,open,high,low,close,volume
2020-05-03 18:30:00,157.2,157.2,147.6,150.55,35030706.0
2020-05-04 18:30:00,151.35,153.5,148.75,150.4,20475866.0
2020-05-05 18:30:00,148.25,148.25,138.8,141.75,75831601.0
2020-05-06 18:30:00,141.85,143.45,138.8,139.25,28037805.0
2020-05-07 18:30:00,141.8,141.95,135.9,136.85,29260666.0
2020-05-10 18:30:00,138.4,141.4,136.65,137.05,20922295.0
2020-05-11 18:30:00,137.05,143.5,136.2,142.75,24728850.0
2020-05-12 18:30:00,149.95,150.15,142.3,143.05,23145510.0
2020-05-13 18:30:00,142.3,145.5,140.05,141.65,17285227.0
2020-05-14 18:30:00,140.3,143.15,139.4,142.4,17286030.0
2020-05-17 18:30:00,143.55,144.7,141.1,142.5,24051757.0
2020-05-18 18:30:00,144.0,148.45,142.8,147.7,23288465.0
2020-05-19 18:30:00,148.7,153.1,147.9,152.0,29276161.0
2020-05-20 18:30:00,151.9,164.7,149.3,163.4,67502586.0
2020-05-21 18:30:00,162.6,165.95,159.65,161.15,45107880.0
2020-05-25 18:30:00,164.35,168.6,162.45,165.8,61551343.0
2020-05-26 18:30:00,166.5,167.7,161.65,166.2,28380520.0
2020-05-27 18:30:00,166.3,166.85,163.45,164.9,28418759.0
2020-05-28 18:30:00,164.7,171.25,163.45,170.7,41434495.0
2020-05-31 18:30:00,173.85,177.5,172.1,173.45,32962220.0
2020-06-01 18:30:00,174.6,174.6,170.15,170.6,26166889.0
2020-06-02 18:30:00,173.0,173.75,169.15,170.15,21943969.0
2020-06-03 18:30:00,171.05,175.15,168.65,173.1,25436321.0
2020-06-04 18:30:00,174.55,174.7,171.8,173.0,16918590.0
2020-06-07 18:30:00,175.5,176.15,170.4,170.95,22609989.0
2020-06-08 18:30:00,171.45,178.35,170.95,171.7,46149769.0
2020-06-09 18:30:00,172.5,175.7,171.5,172.15,31454129.0
2020-06-10 18:30:00,173.0,174.05,167.45,168.0,22948042.0
2020-06-11 18:30:00,163.4,168.85,162.45,167.7,26087393.0
2020-06-14 18:30:00,167.7,167.75,161.15,161.9,28284947.0
2020-06-15 18:30:00,165.0,165.15,157.35,160.0,31954439.0
2020-06-16 18:30:00,159.15,160.0,156.3,156.7,27781676.0
2020-06-17 18:30:00,156.7,162.15,156.3,161.4,33399997.0
2020-06-18 18:30:00,161.8,162.55,158.8,159.2,35300593.0
2020-06-21 18:30:00,161.3,162.15,158.4,160.0,36300603.0
2020-06-22 18:30:00,160.35,162.15,159.8,160.75,30694187.0
2020-06-23 18:30:00,162.1,168.4,161.0,165.95,63190005.0
2020-06-24 18:30:00,166.3,176.0,165.75,174.8,87381057.0
2020-06-25 18:30:00,178.15,181.1,167.2,168.85,83197431.0
2020-06-28 18:30:00,175.15,175.55,169.7,170.6,105797952.0
2020-06-29 18:30:00,172.45,172.45,167.8,168.35,47654087.0
2020-06-30 18:30:00,168.35,176.3,168.35,175.5,51217919.0
2020-07-01 18:30:00,176.85,178.8,175.2,178.05,45463656.0
2020-07-02 18:30:00,179.9,180.35,178.15,179.5,43815854.0
2020-07-05 18:30:00,173.3,174.65,172.05,172.8,40132509.0
2020-07-06 18:30:00,173.0,173.4,167.8,168.0,36169318.0
2020-07-07 18:30:00,168.0,171.2,168.0,169.8,24599825.0
2020-07-08 18:30:00,170.3,170.4,167.9,169.05,21701793.0
2020-07-09 18:30:00,168.8,169.95,167.8,168.1,18721259.0
2020-07-12 18:30:00,169.45,171.9,168.75,170.85,23468615.0
2020-07-13 18:30:00,170.75,172.55,166.7,169.45,21362369.0
2020-07-14 18:30:00,169.8,173.0,168.2,171.85,27492080.0
2020-07-15 18:30:00,171.85,172.0,166.05,167.65,25603830.0
2020-07-16 18:30:00,167.2,169.0,166.95,167.85,17207602.0
2020-07-19 18:30:00,168.65,168.95,166.35,166.65,21874125.0
2020-07-20 18:30:00,166.15,167.95,165.65,166.3,32386099.0
2020-07-21 18:30:00,166.95,171.15,166.5,170.0,37660678.0
2020-07-22 18:30:00,170.95,174.3,170.2,173.6,36406682.0
2020-07-23 18:30:00,173.85,174.45,170.65,172.65,69586659.0
2020-07-26 18:30:00,173.4,173.4,168.8,169.85,26183037.0
2020-07-27 18:30:00,170.4,171.8,168.7,169.0,22299990.0
2020-07-28 18:30:00,167.3,171.4,167.25,170.15,17148381.0
2020-07-29 18:30:00,171.6,171.6,166.5,167.25,18863720.0
2020-07-30 18:30:00,167.35,170.35,167.35,167.9,19255215.0
2020-08-02 18:30:00,167.8,167.8,165.95,166.6,15337536.0
2020-08-03 18:30:00,166.6,169.35,166.6,167.5,19874340.0
2020-08-04 18:30:00,168.2,168.3,165.8,166.75,56386249.0
2020-08-05 18:30:00,167.95,169.15,167.0,168.95,20680114.0
2020-08-06 18:30:00,169.1,170.4,167.9,169.55,24180779.0
2020-08-09 18:30:00,169.85,172.7,169.85,172.0,19048115.0
2020-08-10 18:30:00,173.0,179.65,173.0,175.6,63756615.0
2020-08-11 18:30:00,175.15,177.2,173.35,176.6,24612440.0
2020-08-12 18:30:00,176.0,176.6,170.45,174.25,26244645.0
2020-08-13 18:30:00,174.35,175.9,169.1,169.85,33243610.0
2020-08-16 18:30:00,171.3,172.55,170.25,171.9,13575065.0
2020-08-17 18:30:00,172.9,172.9,170.6,171.75,14439217.0
2020-08-18 18:30:00,171.75,174.45,171.35,171.65,17892063.0
2020-08-19 18:30:00,170.4,170.55,168.25,169.35,19552152.0
2020-08-20 18:30:00,171.25,172.3,169.8,170.2,19926102.0
2020-08-23 18:30:00,170.6,172.1,169.8,170.15,17039840.0
2020-08-24 18:30:00,170.6,171.5,168.75,169.0,17573459.0
2020-08-25 18:30:00,169.95,170.0,167.5,168.6,26166706.0
2020-08-26 18:30:00,171.7,172.05,167.7,168.0,54588346.0
2020-08-27 18:30:00,168.3,169.8,167.85,169.15,40057571.0
2020-08-30 18:30:00,172.1,172.1,164.35,165.3,112149811.0
2020-08-31 18:30:00,165.3,166.35,162.8,164.5,45992964.0
2020-09-01 18:30:00,165.45,166.95,164.05,165.5,23801206.0
2020-09-02 18:30:00,165.55,167.15,164.35,165.7,18143697.0
2020-09-03 18:30:00,164.35,164.35,160.6,161.5,47854226.0
2020-09-06 18:30:00,161.95,164.75,156.35,163.55,37766203.0
2020-09-07 18:30:00,164.0,164.8,159.65,162.75,29588848.0
2020-09-08 18:30:00,160.45,161.1,157.65,158.95,32177357.0
