date,open,high,low,close,volume,atr_14_pct,atr_vol_20,range_pct,dist_sma50_pct,macd_hist,bb_bw_20,vol_ratio_20,cmf_20,up_down_vol_ratio_20,ret_vol_corr_20,pct_dist_to_20_high,breakout_up_20,breakout_down_20,vwap_dist,vwap_slope_5,wick_to_body_ratio,inside_bar,engulfing,gap_pct,up_streak,down_streak,wick_up_streak_3,wick_down_streak_3,ret_skew_20,ret_kurt_20,dow,dow_sin,dow_cos,hour,hour_sin,hour_cos,y_reg,y_cls,vol_cv_20_log
2020-05-03 18:30:00,689.8,701.2,670.35,673.7,9122803.0,,,0.04579189550244912,,,,,,,,,0.0,0.0,-0.011807847451411889,,0.9161490683229367,0.0,0.0,,0,0,,,,,6,-0.7818314824680299,0.6234898018587334,18,-1.0,-1.8369701987210297e-16,0.013063528000429248,1,
2020-05-04 18:30:00,681.75,685.6,670.0,673.7,6393108.0,,,0.023155707288110432,,,,,,,,,0.0,0.0,-0.004040802247079955,,0.9378881987576613,0.0,0.0,0.011948938696749208,0,0,,,,,0,0.0,1.0,18,-1.0,-1.8369701987210297e-16,0.019995079594102592,1,
2020-05-05 18:30:00,676.9,681.45,664.05,665.9,7934457.0,,,0.026130049556990637,,,,,,,,,0.0,0.0,-0.006811176295117897,,0.5818181818181372,0.0,0.0,0.004749888674484083,0,1,2.0,0.0,,,1,0.7818314824680298,0.6234898018587336,18,-1.0,-1.8369701987210297e-16,0.04104856636423462,1,
2020-05-06 18:30:00,665.55,674.35,662.45,664.95,4779550.0,,,0.01789608241221138,,,,,,,,,0.0,0.0,-0.0034469838890971364,,18.833333333304914,0.0,0.0,-0.000525604445111912,0,2,3.0,0.0,,,2,0.9749279121818236,-0.22252093395631434,18,-1.0,-1.8369701987210297e-16,-0.010778980987755576,0,
2020-05-07 18:30:00,672.25,680.9,668.5,674.2,8400376.0,,,0.01839216849599519,,,,,,,,,0.0,0.0,-0.0004941688080648903,,5.358974358971451,0.0,0.0,0.010978269042785085,1,0,4.0,0.0,,,3,0.43388373911755823,-0.900968867902419,18,-1.0,-1.8369701987210297e-16,-0.033522223997910196,0,
2020-05-10 18:30:00,682.5,698.55,678.0,682.9,7370192.0,,,0.030092253624249412,,,,,,,,,0.0,0.0,-0.0052198402486099485,0.9466666666664348,50.37499999987687,0.0,0.0,0.012310886977158026,2,0,5.0,0.0,,,6,-0.7818314824680299,0.6234898018587334,18,-1.0,-1.8369701987210297e-16,-0.02871690024192993,0,
2020-05-11 18:30:00,678.5,691.0,675.5,687.65,7356063.0,,,0.022540536610194107,,,,,,,,,0.0,0.0,0.004284010417934341,1.6566666666663747,0.6939890710381798,0.0,0.0,-0.006443110265046084,3,0,6.0,0.0,,,0,0.0,1.0,18,-1.0,-1.8369701987210297e-16,-0.028594013574718448,0,
2020-05-12 18:30:00,694.8,699.9,683.75,694.15,8287106.0,,,0.02326586472664403,,,,,,,,,0.0,0.0,0.0022379439792087094,4.4266666666657795,23.846153846117996,0.0,0.0,0.010397731404057248,4,0,6.0,1.0,,,1,0.7818314824680298,0.6234898018587336,18,-1.0,-1.8369701987210297e-16,-0.03658223053923621,0,
2020-05-13 18:30:00,659.0,671.75,652.6,658.15,16888356.0,,,0.029096710476335105,,,,,,,,,0.0,0.0,-0.0040605296343002115,-1.2833333333330919,21.529411764679924,0.0,0.0,-0.05063747028740175,0,1,6.0,1.0,,,2,0.9749279121818236,-0.22252093395631434,18,-1.0,-1.8369701987210297e-16,0.02062304641958861,1,
2020-05-14 18:30:00,664.8,664.8,646.7,652.3,9255353.0,,,0.027747968726046117,,,,,,,,,0.0,0.0,-0.0035135960892148863,-3.986666666665881,0.4479999999999569,0.0,0.0,0.010104079617108512,0,2,1.0,1.0,,,3,0.43388373911755823,-0.900968867902419,18,-1.0,-1.8369701987210297e-16,0.05908702929867272,1,
2020-05-17 18:30:00,659.85,670.55,653.0,663.9,10435495.0,,,0.026434704021689907,,,,,,,,,0.0,0.0,0.0021384185765680754,-4.79999999999904,3.3333333333325474,0.0,0.0,0.011574428943737631,1,0,1.0,2.0,,,6,-0.7818314824680299,0.6234898018587334,18,-1.0,-1.8369701987210297e-16,0.024269759052968968,1,
2020-05-18 18:30:00,664.0,674.8,655.0,668.6,5902238.0,,,0.029614119054741136,,,,,,,,,0.0,0.0,0.0037029623698959565,-3.716666666665931,3.304347826086207,0.0,0.0,0.00015062509414071786,2,0,0.0,3.0,,,0,0.0,1.0,18,-1.0,-1.8369701987210297e-16,0.053149923073168494,1,
2020-05-19 18:30:00,668.5,673.0,659.65,669.55,5795193.0,,,0.019938764842058105,,,,,,,,,0.0,0.0,0.003221456397962203,-5.039999999999001,11.71428571427513,1.0,0.0,-0.0001495662578522623,3,0,0.0,4.0,,,1,0.7818314824680298,0.6234898018587336,18,-1.0,-1.8369701987210297e-16,0.05449043182980512,1,
2020-05-20 18:30:00,666.5,679.45,665.4,672.2,7214401.0,0.03178047070083603,,0.020901517405534135,,,,,,,,,0.0,0.0,-0.00022309808879300517,2.3033333333328696,1.4649122807014896,0.0,0.0,-0.004555298334702337,4,0,1.0,4.0,,,2,0.9749279121818236,-0.22252093395631434,18,-1.0,-1.8369701987210297e-16,0.02708390847666465,1,
2020-05-21 18:30:00,675.0,695.85,673.5,692.35,11867864.0,0.03178047070083603,,0.03228136058351988,,,,,,,,,0.0,0.0,0.007445312121065307,6.526666666665337,0.28818443804032884,0.0,0.0,0.004165426956262943,5,0,2.0,4.0,,,3,0.43388373911755823,-0.900968867902419,18,-1.0,-1.8369701987210297e-16,0.009845663078571773,1,
2020-05-25 18:30:00,693.0,699.45,679.0,680.55,7099719.0,0.03178047070083603,,0.030049224891631792,,,,,,,,,0.0,0.0,-0.00842642059252075,4.769999999999073,0.642570281124444,0.0,0.0,0.0009388315158517748,0,1,3.0,0.0,,,0,0.0,1.0,18,-1.0,-1.8369701987210297e-16,0.039184031879645795,1,
2020-05-26 18:30:00,686.05,709.2,675.0,705.45,8774694.0,0.03178047070083603,,0.048479693812460124,,,,,,,,,0.0,0.0,0.012777259349651803,6.083333333332131,0.7628865979380991,0.0,1.0,0.008081698626111222,1,0,3.0,1.0,,,1,0.7818314824680298,0.6234898018587336,18,-1.0,-1.8369701987210297e-16,-0.006043724219161904,0,
